"20900
PLN",Audi A8 D2,Do negocjacji,1997,262 000 km,4 178 cm3,Benzyna
"5900
PLN",Volkswagen New Beetle,,2000,215 300 km,1 900 cm3,Diesel
"43900
PLN",Audi A6 C6,Do negocjacji,2010,245 000 km,1 968 cm3,Diesel
"76500
PLN",Audi Q3,Faktura VAT,2016,86 000 km,2 000 cm3,Diesel
"26900
PLN",Dodge Nitro,Do negocjacji,2007,178 300 km,2 777 cm3,Diesel
"59900
PLN",Audi A4 Allroad,Do negocjacji,2014,200 000 km,2 000 cm3,Diesel
"55500
PLN",Audi A4 B8,Do negocjacji,2014,164 000 km,2 000 cm3,Diesel
"85800
PLN",Nissan Qashqai II,Faktura VAT,2019,1 km,1 332 cm3,Benzyna
"83400
PLN",Nissan Qashqai II,Faktura VAT,2019,1 km,1 332 cm3,Benzyna
"35700
PLN",Opel Zafira B,Do negocjacji,2013,94 000 km,1 796 cm3,Benzyna
"80500
PLN",Nissan Juke,Faktura VAT,2019,10 km,999 cm3,Benzyna
"59950
PLN",Citroën DS5,"Do negocjacji, Faktura VAT",2014,114 000 km,1 997 cm3,Hybryda
"36500
PLN",Ford Focus Mk3,"Do negocjacji, Faktura VAT",2015,95 100 km,1 999 cm3,Benzyna
"65500
PLN",Nissan Qashqai II,Faktura VAT,2017,22 600 km,1 198 cm3,Benzyna
"14900
PLN",Volvo V50,Do negocjacji,2005,248 900 km,1 800 cm3,Benzyna
"7600
PLN",Opel Combo C,Do negocjacji,2005,134 264 km,1 598 cm3,Benzyna
"7500
PLN",Ford Focus Mk1,Do negocjacji,2004,238 000 km,1 600 cm3,Benzyna
"134900
PLN",Renault Megane III,,2019,3 000 km,,Benzyna
"19500
PLN",Ford Focus Mk3,,2011,250 000 km,1 586 cm3,Diesel
"105900
PLN",Mercedes-Benz CLA,Do negocjacji,2015,41 600 km,1 991 cm3,Benzyna
"47800
PLN",Opel Insignia A,Faktura VAT,2016,81 000 km,1 600 cm3,Diesel
"428500
PLN",Audi Q8,Faktura VAT,2018,5 km,2 967 cm3,Diesel
"25900
PLN",Ford Fiesta Mk7,,2015,56 215 km,1 000 cm3,Benzyna
"19900
PLN",Audi A3 8P,,2005,197 000 km,1 600 cm3,Benzyna
"14700
PLN",BMW Seria 3 E90/E91/E92/E93,Do negocjacji,2005,358 000 km,2 000 cm3,Diesel
"59900
PLN",Volkswagen Golf VII,Do negocjacji,2015,46 000 km,1 400 cm3,Benzyna
"31900
PLN",Seat Leon III,Do negocjacji,2014,78 680 km,1 197 cm3,Benzyna
"43500
PLN",Ford Mondeo Mk5,,2015,168 000 km,,Diesel
"43900
PLN",Volvo V40 II,Do negocjacji,2013,141 000 km,1 984 cm3,Diesel
"8900
PLN",Volkswagen Polo IV,Do negocjacji,2004,100 000 km,,Benzyna
"23500
PLN",Mazda 3 I,,2009,99 000 km,1 600 cm3,Benzyna
"25900
PLN",BMW Seria 3 E90/E91/E92/E93,Do negocjacji,2007,260 000 km,3 000 cm3,Diesel
"367700
PLN",Audi Q8,Faktura VAT,2018,5 km,2 967 cm3,Diesel
"69900
PLN",Renault Megane IV,"Do negocjacji, Faktura VAT",2019,8 966 km,1 332 cm3,Benzyna
"15500
PLN",Ford C-MAX II,Do negocjacji,2007,221 000 km,1 560 cm3,Diesel
"12900
PLN",Mazda 2 II,Do negocjacji,2009,173 000 km,1 400 cm3,Diesel
"65900
PLN",BMW Seria 5 F10/F11,Do negocjacji,2012,154 000 km,2 000 cm3,Diesel
"84900
PLN",Renault Megane IV,"Do negocjacji, Faktura VAT",2017,28 368 km,1 598 cm3,Diesel
"62000
PLN",Jeep Grand Cherokee I,Do negocjacji,1998,180 000 km,5 900 cm3,Benzyna
"6500
PLN",Opel Astra G,Do negocjacji,2005,205 900 km,1 400 cm3,Benzyna
"23900
PLN",Toyota Yaris III,Faktura VAT,2012,191 000 km,1 300 cm3,Benzyna
"32900
PLN",Škoda Octavia III,"Do negocjacji, Faktura VAT",2018,20 000 km,1 998 cm3,Diesel
"37900
PLN",Volkswagen Passat B7,Do negocjacji,2013,234 442 km,2 000 cm3,Diesel
"45900
PLN",Mazda 2 III,Faktura VAT,2017,26 083 km,1 496 cm3,Benzyna
"15900
PLN",Volkswagen Touran I,,2007,226 000 km,1 900 cm3,Diesel
"51000
PLN",Ford EcoSport,Do negocjacji,2017,24 500 km,998 cm3,Benzyna
"47000
PLN",Hyundai i40,Faktura VAT,2016,162 000 km,1 685 cm3,Diesel
"19900
PLN",Audi S6 C5,,2000,272 000 km,4 200 cm3,Benzyna+LPG
"33500
PLN",Peugeot 308 T9,Do negocjacji,2014,198 000 km,1 600 cm3,Diesel
"74900
PLN",Suzuki Vitara II,Faktura VAT,2019,21 000 km,1 400 cm3,Benzyna
"37900
PLN",Škoda Octavia III,"Do negocjacji, Faktura VAT",2019,8 200 km,1 598 cm3,Diesel
"8999
PLN",Nissan Micra K12,Do negocjacji,2005,153 000 km,1 300 cm3,Benzyna+LPG
"54900
PLN",Peugeot 2008,,2017,16 550 km,1 199 cm3,Benzyna
"32900
PLN",Kia Ceed II,Do negocjacji,2012,89 389 km,1 400 cm3,Benzyna
"28900
PLN",Hyundai ix20,,2013,144 000 km,1 396 cm3,Benzyna
"24500
PLN",Chevrolet Captiva,Do negocjacji,2009,165 000 km,2 400 cm3,Benzyna+LPG
"109500
PLN",Audi A4 B9,Faktura VAT,2017,33 000 km,2 000 cm3,Benzyna
"31800
PLN",Opel Astra J,"Do negocjacji, Faktura VAT",2012,133 000 km,1 700 cm3,Diesel
"78900
PLN",BMW Seria 3 F30/F31,Faktura VAT,2016,76 000 km,2 000 cm3,Diesel
"35500
PLN",Volvo V60,"Do negocjacji, Faktura VAT",2011,180 000 km,2 000 cm3,Diesel
"179900
PLN",Jaguar F-Pace,Faktura VAT,2018,28 605 km,1 997 cm3,Benzyna
"21500
PLN",Toyota Yaris III,Do negocjacji,2013,155 000 km,998 cm3,Benzyna
"29397
PLN",Volkswagen Caddy III,Mo¿liwoœæ odliczenia VAT,2013,208 696 km,1 968 cm3,Diesel
"91900
PLN",Volvo XC 90 I,Faktura VAT,2013,157 900 km,2 400 cm3,Diesel
"29900
PLN",Audi A3 8P,Do negocjacji,2009,180 000 km,2 000 cm3,Diesel
"30900
PLN",Škoda Superb II,Do negocjacji,2010,193 500 km,2 000 cm3,Diesel
"5900
PLN",Citroën C5 I,Do negocjacji,2002,182 000 km,1 800 cm3,Benzyna
"26999
PLN",Škoda Yeti,Do negocjacji,2010,210 000 km,2 000 cm3,Diesel
"73900
PLN",Ford Mustang,Do negocjacji,2014,136 535 km,3 700 cm3,Benzyna
"39900
PLN",Opel Zafira C,Do negocjacji,2012,93 000 km,1 796 cm3,Benzyna
"77999
PLN",Mazda CX-5,Do negocjacji,2017,31 000 km,2 500 cm3,Benzyna
"9000
PLN",Volkswagen Golf Plus,Do negocjacji,2005,298 796 km,1 900 cm3,Diesel
"9750
PLN",Toyota Yaris I,,2003,132 000 km,1 400 cm3,Diesel
"31900
PLN",Škoda RAPID,,2016,47 000 km,1 197 cm3,Benzyna
"55500
PLN",Mercedes-Benz GL X164,,2007,230 000 km,3 000 cm3,Diesel
"42000
PLN",Peugeot Boxer,,2009,165 000 km,2 200 cm3,Diesel
"64900
PLN",Audi A4 B9,,2016,170 000 km,2 000 cm3,Diesel
"257500
PLN",Mercedes-Benz GLC,Faktura VAT,2018,34 000 km,3 000 cm3,Benzyna
"28000
PLN",Toyota Yaris III,,2012,75 000 km,1 329 cm3,Benzyna
"30750
PLN",Nissan Qashqai I,Faktura VAT,2010,191 000 km,1 500 cm3,Diesel
"56900
PLN",Mercedes-Benz Klasa E W212,Do negocjacji,2011,198 000 km,2 143 cm3,Diesel
"59900
PLN",Opel Mokka,Do negocjacji,2016,31 000 km,1 400 cm3,Benzyna
"89900
PLN",BMW X1 F48,,2015,140 000 km,2 000 cm3,Diesel
"28900
PLN",BMW Seria 3 E90/E91/E92/E93,Faktura VAT,2005,248 773 km,3 000 cm3,Benzyna
"23900
PLN",Volkswagen Polo V,Faktura VAT,2011,148 586 km,1 200 cm3,Benzyna
"78000
PLN",BMW Seria 1 F20/F21,Faktura VAT,2017,77 000 km,1 499 cm3,Benzyna
"215250
PLN",BMW Seria 7 G11/12,Faktura VAT,2016,63 000 km,3 000 cm3,Diesel
"58800
PLN",Opel Crossland X,Do negocjacji,2017,73 000 km,1 600 cm3,Diesel
"82750
PLN",Volvo V40 II,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2019,11 000 km,1 498 cm3,Benzyna
"29900
PLN",Volvo S40 I,,2011,103 812 km,1 984 cm3,Diesel
"74900
PLN",Volkswagen Golf VII,Faktura VAT,2018,26 632 km,1 498 cm3,Benzyna
"32800
PLN",Ford Kuga I,,2010,179 000 km,1 997 cm3,Diesel
"59900
PLN",Seat Leon III,Faktura VAT,2015,177 382 km,1 968 cm3,Diesel
"9900
PLN",Honda Jazz II,,2004,169 526 km,1 400 cm3,Benzyna
"35700
PLN",Volkswagen Jetta A6,Faktura VAT,2014,130 500 km,1 598 cm3,Diesel
"63200
PLN",Volkswagen Golf VII,Faktura VAT,2015,88 300 km,1 968 cm3,Diesel
"124999
PLN",Mercedes-Benz SL R230,Do negocjacji,2008,82 500 km,5 461 cm3,Benzyna
"11600
PLN",Opel Vectra C,Do negocjacji,2007,175 000 km,1 800 cm3,Benzyna
"25900
PLN",Mini Cooper S,Do negocjacji,2007,109 000 km,1 600 cm3,Benzyna
"73700
PLN",Audi A3 8V,Faktura VAT,2017,81 600 km,999 cm3,Benzyna
"35400
PLN",Mazda 5 II,Do negocjacji,2011,165 000 km,2 000 cm3,Benzyna
"27900
PLN",Renault Laguna III,,2015,209 000 km,2 000 cm3,Diesel
"22499
PLN",Kia Sorento I,Do negocjacji,2009,174 000 km,2 497 cm3,Diesel
"9500
PLN",Škoda Octavia I,Do negocjacji,2006,295 000 km,1 900 cm3,Diesel
"25900
PLN",BMW Seria 3 E90/E91/E92/E93,,2006,238 000 km,2 000 cm3,Diesel
"18900
PLN",Škoda Octavia II,Do negocjacji,2009,190 000 km,1 595 cm3,Benzyna
"23900
PLN",Opel Meriva II,Do negocjacji,2010,113 847 km,1 400 cm3,Benzyna
"36500
PLN",BMW Seria 3 E90/E91/E92/E93,Do negocjacji,2011,199 000 km,2 000 cm3,Diesel
"47999
PLN",Volkswagen Golf VII,"Do negocjacji, Faktura VAT",2017,84 800 km,1 598 cm3,Diesel
"24300
PLN",Volkswagen up!,Faktura VAT,2015,91 756 km,999 cm3,Benzyna
"47850
PLN",Kia Sportage III,,2012,108 909 km,1 591 cm3,Benzyna
"109900
PLN",BMW Seria 5 F10/F11,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2015,134 500 km,1 995 cm3,Diesel
"209900
PLN",BMW Seria 5 G30/G31,Faktura VAT,2019,9 900 km,1 998 cm3,Benzyna
"45000
PLN",Audi A6 C6,Do negocjacji,2009,98 000 km,1 968 cm3,Benzyna
"11499
PLN",Opel Vectra C,Do negocjacji,2004,246 000 km,1 796 cm3,Benzyna+LPG
"123000
PLN",Audi Q5 8R,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2016,124 300 km,1 968 cm3,Diesel
"57500
PLN",Renault Megane IV,Do negocjacji,2017,15 000 km,1 200 cm3,Benzyna
"59900
PLN",Ford Mondeo Mk5,Faktura VAT,2016,88 000 km,1 997 cm3,Diesel
"22490
PLN",BMW Seria 5 E60/E61,Do negocjacji,2009,287 000 km,2 998 cm3,Diesel
"95000
PLN",Volkswagen Multivan,Do negocjacji,2014,266 792 km,1 968 cm3,Diesel
"41500
PLN",Seat Leon III,Do negocjacji,2014,81 000 km,1 400 cm3,Benzyna
"7900
PLN",Volkswagen Passat B5,Do negocjacji,2001,269 000 km,1 900 cm3,Diesel
"155400
PLN",Peugeot 3008 II,Faktura VAT,2019,2 km,1 997 cm3,Diesel
"36500
PLN",Ford Focus Mk3,Do negocjacji,2015,88 000 km,1 000 cm3,Benzyna
"114900
PLN",Audi Q5 8R,"Do negocjacji, Faktura VAT",2016,97 200 km,2 000 cm3,Diesel
"79850
PLN",Škoda Octavia III,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2019,19 000 km,1 498 cm3,Benzyna
"12999
PLN",Toyota Corolla Verso,Do negocjacji,2005,226 850 km,1 995 cm3,Diesel
"51890
PLN",BMW X1 E84,Do negocjacji,2014,224 751 km,1 998 cm3,Diesel
"69900
PLN",Citroën C5 III,"Do negocjacji, Faktura VAT",2015,74 500 km,1 997 cm3,Diesel
"93900
PLN",BMW X1 E84,Faktura VAT,2016,69 120 km,1 995 cm3,Diesel
"55900
PLN",Audi A5 8T,Do negocjacji,2010,238 037 km,2 000 cm3,Diesel
"16400
PLN",Audi A4 B7,Do negocjacji,2005,220 000 km,2 000 cm3,Diesel
"9400
PLN",Audi A4 B6,,2002,220 000 km,1 900 cm3,Diesel
"52000
PLN",Honda CR-V III,,2011,136 730 km,1 997 cm3,Benzyna
"45700
PLN",Ford Grand C-MAX,Do negocjacji,2015,159 000 km,1 997 cm3,Diesel
"54900
PLN",Toyota Auris II,Faktura VAT,2016,116 652 km,1 598 cm3,Benzyna+LPG
"19999
PLN",Opel Zafira B,,2008,199 000 km,1 796 cm3,Benzyna
"39700
PLN",Škoda Octavia III,Do negocjacji,2015,197 100 km,1 968 cm3,Diesel
"9900
PLN",Volkswagen Passat B5,Do negocjacji,2005,213 300 km,1 781 cm3,Benzyna
"30900
PLN",Ford Focus Mk3,Faktura VAT,2016,143 000 km,1 500 cm3,Diesel
"503499
PLN",Porsche Cayenne III,Faktura VAT,2019,8 000 km,2 995 cm3,Benzyna
"17900
PLN",Volvo C30,Do negocjacji,2007,290 000 km,2 000 cm3,Diesel
"99000
PLN",BMW X3 F25,Do negocjacji,2015,81 000 km,1 995 cm3,Diesel
"30590
PLN",Ford Grand C-MAX,Do negocjacji,2014,99 312 km,998 cm3,Benzyna
"25900
PLN",Ford Grand C-MAX,Do negocjacji,2011,189 818 km,1 560 cm3,Diesel
"12500
PLN",Ford C-MAX I,Do negocjacji,2008,163 000 km,1 753 cm3,Diesel
"28900
PLN",BMW Seria 3 E90/E91/E92/E93,Do negocjacji,2006,214 000 km,3 000 cm3,Benzyna
"13500
PLN",Land Rover Freelander I,Do negocjacji,2004,190 000 km,,Benzyna+LPG
"11900
PLN",Opel Vectra C,,2003,182 253 km,1 800 cm3,Benzyna
"26900
PLN",Dacia Logan II,Do negocjacji,2015,28 000 km,1 200 cm3,Benzyna
"39990
PLN",Ford Focus Mk3,Do negocjacji,2015,81 426 km,1 498 cm3,Benzyna
"33900
PLN",Ford Tourneo Courier,,2015,64 500 km,998 cm3,Benzyna
"87900
PLN",Suzuki SX4 S-Cross,Faktura VAT,2019,20 000 km,1 400 cm3,Benzyna
"59900
PLN",Suzuki Vitara II,Faktura VAT,2019,12 000 km,998 cm3,Benzyna
"115900
PLN",Kia Sportage IV,Faktura VAT,2018,20 000 km,1 600 cm3,Diesel
"85000
PLN",Audi A4 B9,Do negocjacji,2016,150 000 km,1 968 cm3,Diesel
"94900
PLN",Volvo XC 70,Faktura VAT,2015,138 000 km,2 400 cm3,Diesel
"12500
PLN",Chevrolet Spark,Do negocjacji,2012,153 000 km,995 cm3,Benzyna
"59900
PLN",Porsche Cayenne I,Do negocjacji,2008,245 000 km,4 806 cm3,Benzyna
"84900
PLN",Mini Paceman,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2015,68 500 km,1 598 cm3,Benzyna
"113900
PLN",Audi A7 C7,,2014,179 000 km,3 000 cm3,Diesel
"34900
PLN",Renault Laguna III,,2015,179 000 km,1 997 cm3,Diesel
"48200
PLN",Audi A4 B8,Do negocjacji,2012,192 000 km,1 968 cm3,Diesel
"97900
PLN",BMW X3 F25,"Do negocjacji, Faktura VAT",2014,83 900 km,1 997 cm3,Benzyna
"57999
PLN",Seat Ateca,,2017,42 000 km,1 000 cm3,Benzyna
"16500
PLN",Hyundai I30 I,,2010,191 000 km,1 390 cm3,Benzyna
"48700
PLN",Ford Mondeo Mk5,Do negocjacji,2015,198 000 km,1 997 cm3,Diesel
"244900
PLN",Volvo S90,Faktura VAT,2019,9 000 km,1 969 cm3,Diesel
"4500
PLN",Kia Carens II,,2004,311 000 km,2 000 cm3,Diesel
"179580
PLN",Dodge Challenger,"Mo¿liwoœæ odliczenia VAT, Do negocjacji, Faktura VAT",2016,19 300 km,6 417 cm3,Benzyna
"31800
PLN",Seat Ibiza IV,"Do negocjacji, Faktura VAT",2016,56 000 km,1 197 cm3,Benzyna
"38900
PLN",Nissan Juke,,2014,63 823 km,1 495 cm3,Diesel
"58900
PLN",Hyundai Kona,,2018,15 000 km,1 000 cm3,Benzyna
"110000
PLN",Ford Mustang,"Do negocjacji, Faktura VAT",2015,39 500 km,2 300 cm3,Benzyna
"19999
PLN",Ford Mondeo Mk4,Do negocjacji,2007,223 000 km,2 000 cm3,Benzyna
"41900
PLN",Renault Clio IV,Faktura VAT,2018,54 200 km,1 500 cm3,Diesel
"36900
PLN",Renault Clio IV,Do negocjacji,2018,11 360 km,1 461 cm3,Diesel
"24900
PLN",Chevrolet Cruze,,2012,90 300 km,1 600 cm3,Benzyna
"21900
PLN",Chevrolet Cruze,,2011,139 000 km,2 000 cm3,Diesel
"6300
PLN",Mercedes-Benz W124 (1984-1993),,1986,234 000 km,2 600 cm3,Benzyna
"87900
PLN",Audi A8 D4,Do negocjacji,2012,209 000 km,2 967 cm3,Diesel
"59900
PLN",Audi A5 8T,Do negocjacji,2012,219 000 km,1 968 cm3,Diesel
"19900
PLN",Volvo V50,,2006,124 000 km,1 996 cm3,Diesel
"7999
PLN",Nissan Almera N16,,2004,155 230 km,1 500 cm3,Benzyna
"60000
PLN",Kia Sportage III,,2015,50 462 km,1 591 cm3,Benzyna
"54000
PLN",Volkswagen Passat B8,,2015,190 201 km,1 968 cm3,Diesel
"45300
PLN",Citroën C4 Grand Picasso II,,2014,104 632 km,1 560 cm3,Diesel
"22000
PLN",Ford Focus Mk3,,2011,95 487 km,1 560 cm3,Diesel
"48000
PLN",Ford Focus C-Max,,2015,63 758 km,998 cm3,Benzyna
"38999
PLN",Škoda Fabia III,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2017,57 528 km,1 197 cm3,Benzyna
"35198
PLN",Opel Astra J,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2016,115 910 km,1 362 cm3,Benzyna
"26000
PLN",Volkswagen Golf Plus,,2010,110 063 km,1 390 cm3,Benzyna
"24000
PLN",Ford Fiesta Mk7,,2011,73 662 km,1 388 cm3,Benzyna
"6300
PLN",Fiat Grande Punto,,2006,163 000 km,1 242 cm3,Benzyna
"78900
PLN",Kia Sportage IV,Do negocjacji,2019,12 000 km,1 598 cm3,Benzyna
"31000
PLN",Volkswagen Jetta A6,,2011,104 802 km,1 390 cm3,Benzyna
"32500
PLN",Toyota Auris II,,2013,66 572 km,1 329 cm3,Benzyna
"43000
PLN",Nissan Qashqai I,,2013,79 939 km,1 598 cm3,Benzyna
"58000
PLN",Kia Sportage III,,2014,85 092 km,1 591 cm3,Benzyna
"46000
PLN",Volkswagen Passat B7,,2012,85 487 km,1 968 cm3,Diesel
"37500
PLN",Opel Meriva II,,2013,22 311 km,1 364 cm3,Benzyna
"77997
PLN",Hyundai Tucson II,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2018,20 900 km,1 591 cm3,Benzyna
"34497
PLN",Opel Corsa E,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2017,91 556 km,1 398 cm3,Benzyna+LPG
"55998
PLN",Škoda Superb III,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2016,80 578 km,1 390 cm3,Benzyna
"31998
PLN",Volkswagen Jetta A6,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2013,109 839 km,1 390 cm3,Benzyna
"36000
PLN",Ford Focus Mk3,,2013,73 038 km,998 cm3,Benzyna
"40600
PLN",Kia Ceed II,Do negocjacji,2015,68 000 km,1 600 cm3,Benzyna
"58500
PLN",Ford Kuga II,Do negocjacji,2015,75 400 km,1 997 cm3,Diesel
"8900
PLN",Lada 2107,,1986,92 000 km,1 294 cm3,Benzyna+LPG
"14900
PLN",Fiat Bravo II,Do negocjacji,2009,345 000 km,1 900 cm3,Diesel
"99000
PLN",Mini Clubman,"Do negocjacji, Faktura VAT",2017,47 000 km,1 998 cm3,Benzyna
"119000
PLN",Jeep Grand Cherokee IV,Faktura VAT,2016,49 000 km,3 600 cm3,Benzyna
"49600
PLN",Opel Mokka,,2015,84 915 km,1 598 cm3,Benzyna
"22500
PLN",Citroën C5 III,Do negocjacji,2008,191 000 km,1 800 cm3,Benzyna
"14900
PLN",Ford C-MAX I,Do negocjacji,2007,197 000 km,1 598 cm3,Benzyna
"66900
PLN",Toyota Auris II,Faktura VAT,2018,21 198 km,1 598 cm3,Benzyna
"64998
PLN",Nissan Qashqai II,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2015,81 989 km,1 618 cm3,Benzyna
"52000
PLN",Mercedes-Benz Klasa E W212,,2010,127 679 km,1 798 cm3,Benzyna
"47998
PLN",Opel Astra K,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2017,56 394 km,1 399 cm3,Benzyna
"12500
PLN",Peugeot 207,,2006,113 780 km,1 360 cm3,Benzyna
"44000
PLN",Toyota Yaris III,,2016,34 711 km,1 329 cm3,Benzyna
"31300
PLN",Suzuki Grand Vitara II,,2009,118 444 km,1 870 cm3,Diesel
"26000
PLN",Mitsubishi Lancer VIII,,2009,131 641 km,1 798 cm3,Benzyna
"30000
PLN",Renault Clio IV,,2013,96 930 km,1 197 cm3,Benzyna
"50000
PLN",Volvo S60 II,,2011,111 473 km,1 999 cm3,Benzyna
"28500
PLN",Fiat 500,,2014,22 820 km,1 242 cm3,Benzyna
"27000
PLN",Citroën C4 II,,2011,114 880 km,1 560 cm3,Diesel
"35000
PLN",Hyundai ix20,,2013,50 905 km,1 396 cm3,Benzyna
"40000
PLN",Škoda Octavia III,,2013,139 393 km,1 598 cm3,Diesel
"44998
PLN",Renault Grand Scenic III,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2016,110 110 km,1 598 cm3,Diesel
"55000
PLN",Opel Mokka,,2015,72 263 km,1 364 cm3,Benzyna
"60998
PLN",Volvo XC 70,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2012,118 629 km,1 984 cm3,Diesel
"48998
PLN",Kia Ceed II,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2016,17 711 km,998 cm3,Benzyna
"56000
PLN",Dacia Duster,,2018,29 109 km,1 598 cm3,Benzyna
"38000
PLN",Ford Focus Mk3,,2015,99 512 km,1 997 cm3,Diesel
"20000
PLN",Ford Focus Mk3,,2011,208 585 km,1 560 cm3,Diesel
"85000
PLN",Mazda CX-3,,2018,10 837 km,1 998 cm3,Benzyna
"32000
PLN",Škoda Octavia II,,2012,131 948 km,1 595 cm3,Benzyna+LPG
"30998
PLN",Škoda RAPID,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2015,132 737 km,1 598 cm3,Diesel
"40000
PLN",Opel Astra J,,2015,34 362 km,1 598 cm3,Benzyna
"63900
PLN",Audi A5 8T,,2015,144 500 km,1 800 cm3,Benzyna
"38000
PLN",Nissan Qashqai+2,Do negocjacji,2010,227 000 km,,Diesel
"74998
PLN",Audi A4 B8,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2015,73 445 km,1 968 cm3,Diesel
"40000
PLN",Renault Megane III,,2015,67 452 km,1 198 cm3,Benzyna
"40500
PLN",Toyota Yaris III,,2016,22 927 km,1 329 cm3,Benzyna
"53000
PLN",Renault Megane IV,,2016,28 479 km,1 598 cm3,Benzyna
"41998
PLN",Škoda RAPID,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2018,22 054 km,999 cm3,Benzyna+LPG
"24000
PLN",Opel Astra J,,2012,136 642 km,1 362 cm3,Benzyna
"15000
PLN",Opel Corsa D,,2009,156 360 km,1 229 cm3,Benzyna
"55998
PLN",Toyota Corolla Seria,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2017,22 488 km,1 598 cm3,Benzyna
"54999
PLN",Toyota Corolla Seria,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2017,34 366 km,1 598 cm3,Benzyna
"54999
PLN",Toyota Corolla Seria,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2017,36 449 km,1 598 cm3,Benzyna
"47000
PLN",Mercedes-Benz Klasa B W246,,2013,117 496 km,1 991 cm3,Diesel
"30200
PLN",Opel Insignia A,,2012,123 852 km,1 956 cm3,Diesel
"38000
PLN",Ford Mondeo Mk4,,2013,113 744 km,1 997 cm3,Diesel
"74998
PLN",Audi A4 B8,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2015,73 445 km,1 968 cm3,Diesel
"40000
PLN",Fiat Tipo II,,2017,48 694 km,1 368 cm3,Benzyna
"53000
PLN",Renault Megane IV,,2016,42 728 km,1 198 cm3,Benzyna
"50000
PLN",Honda Civic VIII,,2013,59 934 km,1 799 cm3,Benzyna+LPG
"95000
PLN",Volkswagen Sharan II,,2016,44 531 km,1 968 cm3,Diesel
"39000
PLN",Seat Leon III,,2013,43 672 km,1 197 cm3,Benzyna
"18000
PLN",Seat Altea,,2008,133 617 km,1 896 cm3,Diesel
"22000
PLN",Chevrolet Cruze,,2011,164 296 km,1 998 cm3,Diesel
"39000
PLN",Škoda RAPID,,2016,40 848 km,1 197 cm3,Benzyna
"54998
PLN",Volkswagen Passat B8,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2015,134 283 km,1 798 cm3,Benzyna
"71998
PLN",Kia Sportage III,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2018,29 386 km,1 591 cm3,Benzyna
"28000
PLN",Opel Insignia A,,2011,206 124 km,1 598 cm3,Benzyna
"74998
PLN",Audi A4 B8,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2015,60 138 km,1 968 cm3,Diesel
"39000
PLN",Renault Captur,,2014,91 822 km,898 cm3,Benzyna
"54998
PLN",Hyundai i40,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2016,60 615 km,1 591 cm3,Benzyna
"26000
PLN",Ford Mondeo Mk4,,2007,94 403 km,1 999 cm3,Benzyna
"25000
PLN",Volkswagen Golf VI,,2010,113 932 km,1 390 cm3,Benzyna
"36000
PLN",Volkswagen Jetta A6,,2014,146 650 km,1 197 cm3,Benzyna
"42998
PLN",Škoda Fabia III,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2016,28 227 km,1 197 cm3,Benzyna
"36000
PLN",Ford Kuga I,,2011,161 333 km,1 997 cm3,Diesel
"77000
PLN",BMW X3 F25,,2012,94 758 km,1 995 cm3,Diesel
"37298
PLN",Ford Focus C-Max,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2012,105 083 km,1 596 cm3,Benzyna
"26000
PLN",Renault Megane III,,2012,75 528 km,1 598 cm3,Benzyna
"47500
PLN",Nissan Juke,,2014,79 493 km,1 618 cm3,Benzyna
"56998
PLN",Opel Insignia A,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2014,77 756 km,1 598 cm3,Benzyna
"40999
PLN",Škoda RAPID,"Mo¿liwoœæ odliczenia VAT, Faktura VAT",2016,23 816 km,1 197 cm3,Benzyna
"41000
PLN",Kia Sportage III,,2010,136 338 km,1 591 cm3,Benzyna+LPG
"27000
PLN",Mitsubishi Outlander II,,2008,150 217 km,1 968 cm3,Diesel
